event_id,timestamp,source_ip,destination_ip,protocol,attack_type,attack_category,confidence,risk_level,status,priority_score
E-35001,2026-06-09 12:34:24,192.168.1.100,10.0.0.10,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-35793,2026-06-09 12:34:23,192.168.1.192,10.0.0.52,TCP,XSS,웹 공격,0.9996,High,확인 필요,100
E-37729,2026-06-09 12:33:37,192.168.1.128,10.0.0.38,TCP,Password,인증 공격,0.9999,High,확인 필요,100
E-38502,2026-06-09 12:33:03,192.168.1.101,10.0.0.11,TCP,Benign,정상 트래픽,0.952,Low,정상,5
E-35361,2026-06-09 12:32:40,192.168.1.160,10.0.0.20,TCP,Reconnaissance,탐색형 공격,0.9948,Medium,관찰 필요,84
E-36040,2026-06-09 12:31:50,192.168.1.139,10.0.0.49,TCP,Reconnaissance,탐색형 공격,0.996,Medium,관찰 필요,84
E-35672,2026-06-09 12:31:34,192.168.1.171,10.0.0.31,TCP,Benign,정상 트래픽,0.914,Low,정상,5
E-38029,2026-06-09 12:31:34,192.168.1.128,10.0.0.38,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-39843,2026-06-09 12:31:18,192.168.1.142,10.0.0.52,TCP,Benign,정상 트래픽,0.9214,Low,정상,5
E-39463,2026-06-09 12:31:15,192.168.1.162,10.0.0.22,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35617,2026-06-09 12:30:46,192.168.1.116,10.0.0.26,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35294,2026-06-09 12:29:47,192.168.1.193,10.0.0.53,TCP,Reconnaissance,탐색형 공격,0.9609,Medium,관찰 필요,84
E-37615,2026-06-09 12:29:46,192.168.1.114,10.0.0.24,TCP,Injection,웹 공격,0.9475,High,확인 필요,95
E-39035,2026-06-09 12:29:32,192.168.1.134,10.0.0.44,TCP,XSS,웹 공격,0.9552,High,확인 필요,96
E-39754,2026-06-09 12:28:55,192.168.1.153,10.0.0.13,TCP,Reconnaissance,탐색형 공격,0.9619,Medium,관찰 필요,84
E-37771,2026-06-09 12:28:42,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9983,Medium,관찰 필요,84
E-37318,2026-06-09 12:28:36,192.168.1.117,10.0.0.27,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-39258,2026-06-09 12:28:02,192.168.1.157,10.0.0.17,TCP,Scanning,탐색형 공격,0.9929,Medium,관찰 필요,84
E-36094,2026-06-09 12:27:13,192.168.1.193,10.0.0.53,TCP,Reconnaissance,탐색형 공격,0.9392,Medium,관찰 필요,84
E-39962,2026-06-09 12:26:43,192.168.1.161,10.0.0.21,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-39079,2026-06-09 12:26:21,192.168.1.178,10.0.0.38,TCP,Benign,정상 트래픽,0.766,Low,정상,5
E-37580,2026-06-09 12:25:40,192.168.1.179,10.0.0.39,TCP,XSS,웹 공격,0.6024,High,확인 필요,85
E-37851,2026-06-09 12:25:23,192.168.1.150,10.0.0.10,TCP,Reconnaissance,탐색형 공격,0.9947,Medium,관찰 필요,84
E-37906,2026-06-09 12:25:07,192.168.1.105,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-36583,2026-06-09 12:24:09,192.168.1.182,10.0.0.42,TCP,Reconnaissance,탐색형 공격,0.9552,Medium,관찰 필요,84
E-35331,2026-06-09 12:24:00,192.168.1.130,10.0.0.40,TCP,Reconnaissance,탐색형 공격,0.9966,Medium,관찰 필요,84
E-36461,2026-06-09 12:23:57,192.168.1.160,10.0.0.20,TCP,Scanning,탐색형 공격,0.9879,Medium,관찰 필요,84
E-36872,2026-06-09 12:23:25,192.168.1.171,10.0.0.31,TCP,XSS,웹 공격,0.9463,High,확인 필요,95
E-35904,2026-06-09 12:23:13,192.168.1.103,10.0.0.13,TCP,Injection,웹 공격,0.9317,High,확인 필요,93
E-35299,2026-06-09 12:23:09,192.168.1.198,10.0.0.58,TCP,Password,인증 공격,0.9976,High,확인 필요,100
E-35134,2026-06-09 12:23:04,192.168.1.133,10.0.0.43,TCP,Password,인증 공격,0.9976,High,확인 필요,100
E-38807,2026-06-09 12:22:51,192.168.1.106,10.0.0.16,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35955,2026-06-09 12:22:16,192.168.1.154,10.0.0.14,TCP,Password,인증 공격,0.9896,High,확인 필요,99
E-39066,2026-06-09 12:22:06,192.168.1.165,10.0.0.25,TCP,Reconnaissance,탐색형 공격,0.9871,Medium,관찰 필요,84
E-38896,2026-06-09 12:22:05,192.168.1.195,10.0.0.55,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-39661,2026-06-09 12:21:57,192.168.1.160,10.0.0.20,TCP,Reconnaissance,탐색형 공격,0.5233,Medium,관찰 필요,55
E-35304,2026-06-09 12:21:54,192.168.1.103,10.0.0.13,TCP,Reconnaissance,탐색형 공격,0.9996,Medium,관찰 필요,84
E-38723,2026-06-09 12:21:52,192.168.1.122,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9448,Medium,관찰 필요,84
E-39305,2026-06-09 12:21:42,192.168.1.104,10.0.0.14,TCP,Reconnaissance,탐색형 공격,0.9361,Medium,관찰 필요,84
E-37970,2026-06-09 12:21:40,192.168.1.169,10.0.0.29,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-36918,2026-06-09 12:21:26,192.168.1.117,10.0.0.27,TCP,Benign,정상 트래픽,0.9443,Low,정상,5
E-36878,2026-06-09 12:20:46,192.168.1.177,10.0.0.37,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-35711,2026-06-09 12:20:44,192.168.1.110,10.0.0.20,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-35593,2026-06-09 12:20:27,192.168.1.192,10.0.0.52,TCP,Benign,정상 트래픽,0.9989,Low,정상,5
E-39472,2026-06-09 12:19:55,192.168.1.171,10.0.0.31,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-36915,2026-06-09 12:19:54,192.168.1.114,10.0.0.24,TCP,Scanning,탐색형 공격,0.9618,Medium,관찰 필요,84
E-35380,2026-06-09 12:19:30,192.168.1.179,10.0.0.39,TCP,Injection,웹 공격,0.7111,High,확인 필요,85
E-35755,2026-06-09 12:19:08,192.168.1.154,10.0.0.14,TCP,Benign,정상 트래픽,0.9997,Low,정상,5
E-35797,2026-06-09 12:18:50,192.168.1.196,10.0.0.56,TCP,Reconnaissance,탐색형 공격,0.9843,Medium,관찰 필요,84
E-39321,2026-06-09 12:18:32,192.168.1.120,10.0.0.30,TCP,XSS,웹 공격,0.9993,High,확인 필요,100
E-36499,2026-06-09 12:18:31,192.168.1.198,10.0.0.58,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-37951,2026-06-09 12:18:09,192.168.1.150,10.0.0.10,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35769,2026-06-09 12:17:43,192.168.1.168,10.0.0.28,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-35635,2026-06-09 12:17:38,192.168.1.134,10.0.0.44,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-38655,2026-06-09 12:17:33,192.168.1.154,10.0.0.14,TCP,Scanning,탐색형 공격,0.9893,Medium,관찰 필요,84
E-37033,2026-06-09 12:16:58,192.168.1.132,10.0.0.42,TCP,Reconnaissance,탐색형 공격,0.9653,Medium,관찰 필요,84
E-36471,2026-06-09 12:16:56,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9845,Medium,관찰 필요,84
E-39544,2026-06-09 12:16:15,192.168.1.143,10.0.0.53,TCP,Scanning,탐색형 공격,0.9831,Medium,관찰 필요,84
E-38334,2026-06-09 12:16:08,192.168.1.133,10.0.0.43,TCP,Password,인증 공격,1.0,High,확인 필요,100
E-39822,2026-06-09 12:16:00,192.168.1.121,10.0.0.31,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-37351,2026-06-09 12:15:31,192.168.1.150,10.0.0.10,TCP,Benign,정상 트래픽,0.9347,Low,정상,5
E-36193,2026-06-09 12:15:27,192.168.1.192,10.0.0.52,TCP,Scanning,탐색형 공격,0.9919,Medium,관찰 필요,84
E-37054,2026-06-09 12:15:25,192.168.1.153,10.0.0.13,TCP,XSS,웹 공격,0.9469,High,확인 필요,95
E-35644,2026-06-09 12:15:23,192.168.1.143,10.0.0.53,TCP,Scanning,탐색형 공격,0.9785,Medium,관찰 필요,84
E-39871,2026-06-09 12:15:20,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.6961,Medium,관찰 필요,70
E-37626,2026-06-09 12:14:57,192.168.1.125,10.0.0.35,TCP,Scanning,탐색형 공격,0.9861,Medium,관찰 필요,84
E-39089,2026-06-09 12:14:27,192.168.1.188,10.0.0.48,TCP,Benign,정상 트래픽,0.8597,Low,정상,5
E-37541,2026-06-09 12:14:22,192.168.1.140,10.0.0.50,TCP,Scanning,탐색형 공격,0.9528,Medium,관찰 필요,84
E-36530,2026-06-09 12:14:13,192.168.1.129,10.0.0.39,TCP,Scanning,탐색형 공격,0.9517,Medium,관찰 필요,84
E-37570,2026-06-09 12:13:48,192.168.1.169,10.0.0.29,TCP,Injection,웹 공격,0.937,High,확인 필요,94
E-36086,2026-06-09 12:13:28,192.168.1.185,10.0.0.45,TCP,Reconnaissance,탐색형 공격,0.9296,Medium,관찰 필요,84
E-37171,2026-06-09 12:13:26,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9996,Medium,관찰 필요,84
E-35439,2026-06-09 12:12:32,192.168.1.138,10.0.0.48,TCP,Password,인증 공격,0.9963,High,확인 필요,100
E-39939,2026-06-09 12:12:13,192.168.1.138,10.0.0.48,TCP,Injection,웹 공격,0.9371,High,확인 필요,94
E-36869,2026-06-09 12:12:02,192.168.1.168,10.0.0.28,TCP,Reconnaissance,탐색형 공격,0.9488,Medium,관찰 필요,84
E-36896,2026-06-09 12:11:58,192.168.1.195,10.0.0.55,TCP,Reconnaissance,탐색형 공격,0.9805,Medium,관찰 필요,84
E-36415,2026-06-09 12:11:58,192.168.1.114,10.0.0.24,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-35057,2026-06-09 12:11:45,192.168.1.156,10.0.0.16,TCP,Reconnaissance,탐색형 공격,0.9894,Medium,관찰 필요,84
E-39429,2026-06-09 12:11:38,192.168.1.128,10.0.0.38,TCP,Scanning,탐색형 공격,0.9979,Medium,관찰 필요,84
E-38898,2026-06-09 12:11:28,192.168.1.197,10.0.0.57,TCP,Reconnaissance,탐색형 공격,0.9641,Medium,관찰 필요,84
E-39678,2026-06-09 12:11:20,192.168.1.177,10.0.0.37,TCP,Scanning,탐색형 공격,0.9861,Medium,관찰 필요,84
E-37429,2026-06-09 12:11:11,192.168.1.128,10.0.0.38,TCP,Scanning,탐색형 공격,0.9968,Medium,관찰 필요,84
E-38232,2026-06-09 12:11:09,192.168.1.131,10.0.0.41,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-38662,2026-06-09 12:11:07,192.168.1.161,10.0.0.21,TCP,Reconnaissance,탐색형 공격,0.9945,Medium,관찰 필요,84
E-37486,2026-06-09 12:11:06,192.168.1.185,10.0.0.45,TCP,XSS,웹 공격,0.8571,High,확인 필요,86
E-35613,2026-06-09 12:10:30,192.168.1.112,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.9876,Medium,관찰 필요,84
E-38022,2026-06-09 12:10:08,192.168.1.121,10.0.0.31,TCP,Benign,정상 트래픽,0.8786,Low,정상,5
E-38387,2026-06-09 12:09:16,192.168.1.186,10.0.0.46,TCP,Injection,웹 공격,0.9466,High,확인 필요,95
E-39936,2026-06-09 12:08:53,192.168.1.135,10.0.0.45,TCP,XSS,웹 공격,0.9572,High,확인 필요,96
E-38024,2026-06-09 12:08:49,192.168.1.123,10.0.0.33,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-36591,2026-06-09 12:08:41,192.168.1.190,10.0.0.50,TCP,Scanning,탐색형 공격,0.983,Medium,관찰 필요,84
E-39674,2026-06-09 12:08:38,192.168.1.173,10.0.0.33,TCP,Injection,웹 공격,0.99,High,확인 필요,99
E-37132,2026-06-09 12:08:31,192.168.1.131,10.0.0.41,TCP,XSS,웹 공격,0.9508,High,확인 필요,95
E-38469,2026-06-09 12:08:18,192.168.1.168,10.0.0.28,TCP,Injection,웹 공격,0.9714,High,확인 필요,97
E-35280,2026-06-09 12:08:14,192.168.1.179,10.0.0.39,TCP,XSS,웹 공격,0.964,High,확인 필요,96
E-38659,2026-06-09 12:08:04,192.168.1.158,10.0.0.18,TCP,Password,인증 공격,0.9994,High,확인 필요,100
E-36927,2026-06-09 12:07:43,192.168.1.126,10.0.0.36,TCP,Reconnaissance,탐색형 공격,0.9889,Medium,관찰 필요,84
E-36343,2026-06-09 12:07:33,192.168.1.142,10.0.0.52,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-38763,2026-06-09 12:06:25,192.168.1.162,10.0.0.22,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-36107,2026-06-09 12:06:14,192.168.1.106,10.0.0.16,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-36135,2026-06-09 12:06:12,192.168.1.134,10.0.0.44,TCP,Scanning,탐색형 공격,0.9793,Medium,관찰 필요,84
E-35047,2026-06-09 12:05:41,192.168.1.146,10.0.0.56,TCP,Benign,정상 트래픽,0.9992,Low,정상,5
E-36398,2026-06-09 12:05:34,192.168.1.197,10.0.0.57,TCP,Scanning,탐색형 공격,0.9779,Medium,관찰 필요,84
E-37843,2026-06-09 12:05:31,192.168.1.142,10.0.0.52,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-38008,2026-06-09 12:05:31,192.168.1.107,10.0.0.17,TCP,Injection,웹 공격,0.9442,High,확인 필요,94
E-36052,2026-06-09 12:05:29,192.168.1.151,10.0.0.11,TCP,Injection,웹 공격,0.9359,High,확인 필요,94
E-35049,2026-06-09 12:04:57,192.168.1.148,10.0.0.58,TCP,Benign,정상 트래픽,0.8857,Low,정상,5
E-39506,2026-06-09 12:04:52,192.168.1.105,10.0.0.15,TCP,Injection,웹 공격,0.9146,High,확인 필요,91
E-38624,2026-06-09 12:04:34,192.168.1.123,10.0.0.33,TCP,Reconnaissance,탐색형 공격,0.9395,Medium,관찰 필요,84
E-36676,2026-06-09 12:04:17,192.168.1.175,10.0.0.35,TCP,Benign,정상 트래픽,0.9192,Low,정상,5
E-36115,2026-06-09 12:04:04,192.168.1.114,10.0.0.24,TCP,Scanning,탐색형 공격,0.992,Medium,관찰 필요,84
E-35445,2026-06-09 12:04:02,192.168.1.144,10.0.0.54,TCP,Injection,웹 공격,0.9936,High,확인 필요,99
E-37798,2026-06-09 12:03:40,192.168.1.197,10.0.0.57,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35936,2026-06-09 12:03:20,192.168.1.135,10.0.0.45,TCP,Benign,정상 트래픽,0.9999,Low,정상,5
E-36200,2026-06-09 12:03:14,192.168.1.199,10.0.0.59,TCP,XSS,웹 공격,0.9992,High,확인 필요,100
E-39350,2026-06-09 12:02:44,192.168.1.149,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.9988,Medium,관찰 필요,84
E-35079,2026-06-09 12:01:53,192.168.1.178,10.0.0.38,TCP,Reconnaissance,탐색형 공격,0.9909,Medium,관찰 필요,84
E-39821,2026-06-09 12:01:16,192.168.1.120,10.0.0.30,TCP,XSS,웹 공격,0.9996,High,확인 필요,100
E-35505,2026-06-09 12:01:15,192.168.1.104,10.0.0.14,TCP,XSS,웹 공격,0.9637,High,확인 필요,96
E-39756,2026-06-09 12:01:14,192.168.1.155,10.0.0.15,TCP,Injection,웹 공격,0.8606,High,확인 필요,86
E-39417,2026-06-09 12:01:06,192.168.1.116,10.0.0.26,TCP,Benign,정상 트래픽,0.9879,Low,정상,5
E-35986,2026-06-09 12:01:00,192.168.1.185,10.0.0.45,TCP,Reconnaissance,탐색형 공격,0.9483,Medium,관찰 필요,84
E-37153,2026-06-09 12:00:30,192.168.1.152,10.0.0.12,TCP,Benign,정상 트래픽,0.9365,Low,정상,5
E-36403,2026-06-09 12:00:28,192.168.1.102,10.0.0.12,TCP,Injection,웹 공격,0.9607,High,확인 필요,96
E-35218,2026-06-09 12:00:09,192.168.1.117,10.0.0.27,TCP,XSS,웹 공격,0.9463,High,확인 필요,95
E-38629,2026-06-09 11:59:44,192.168.1.128,10.0.0.38,TCP,Reconnaissance,탐색형 공격,0.9932,Medium,관찰 필요,84
E-38105,2026-06-09 11:59:35,192.168.1.104,10.0.0.14,TCP,Reconnaissance,탐색형 공격,0.9955,Medium,관찰 필요,84
E-38396,2026-06-09 11:59:24,192.168.1.195,10.0.0.55,TCP,Reconnaissance,탐색형 공격,0.9824,Medium,관찰 필요,84
E-36501,2026-06-09 11:58:10,192.168.1.100,10.0.0.10,TCP,Reconnaissance,탐색형 공격,0.9608,Medium,관찰 필요,84
E-38743,2026-06-09 11:58:02,192.168.1.142,10.0.0.52,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-37782,2026-06-09 11:57:47,192.168.1.181,10.0.0.41,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-38680,2026-06-09 11:57:39,192.168.1.179,10.0.0.39,TCP,Reconnaissance,탐색형 공격,0.9955,Medium,관찰 필요,84
E-39410,2026-06-09 11:57:29,192.168.1.109,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.9751,Medium,관찰 필요,84
E-35498,2026-06-09 11:56:26,192.168.1.197,10.0.0.57,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-36685,2026-06-09 11:56:22,192.168.1.184,10.0.0.44,TCP,Reconnaissance,탐색형 공격,0.9533,Medium,관찰 필요,84
E-39434,2026-06-09 11:55:56,192.168.1.133,10.0.0.43,TCP,Reconnaissance,탐색형 공격,0.9805,Medium,관찰 필요,84
E-37959,2026-06-09 11:55:49,192.168.1.158,10.0.0.18,TCP,Reconnaissance,탐색형 공격,0.9637,Medium,관찰 필요,84
E-38143,2026-06-09 11:55:25,192.168.1.142,10.0.0.52,TCP,XSS,웹 공격,0.9329,High,확인 필요,93
E-39109,2026-06-09 11:53:56,192.168.1.108,10.0.0.18,TCP,Injection,웹 공격,0.6914,High,확인 필요,85
E-38639,2026-06-09 11:53:48,192.168.1.138,10.0.0.48,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-38938,2026-06-09 11:53:11,192.168.1.137,10.0.0.47,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-35756,2026-06-09 11:53:07,192.168.1.155,10.0.0.15,TCP,Scanning,탐색형 공격,0.9902,Medium,관찰 필요,84
E-38152,2026-06-09 11:52:56,192.168.1.151,10.0.0.11,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-39443,2026-06-09 11:52:39,192.168.1.142,10.0.0.52,TCP,Reconnaissance,탐색형 공격,0.9948,Medium,관찰 필요,84
E-37304,2026-06-09 11:52:34,192.168.1.103,10.0.0.13,TCP,Benign,정상 트래픽,0.9369,Low,정상,5
E-38835,2026-06-09 11:52:14,192.168.1.134,10.0.0.44,TCP,Benign,정상 트래픽,0.8754,Low,정상,5
E-36424,2026-06-09 11:51:36,192.168.1.123,10.0.0.33,TCP,Benign,정상 트래픽,0.9965,Low,정상,5
E-38119,2026-06-09 11:51:22,192.168.1.118,10.0.0.28,TCP,Scanning,탐색형 공격,0.9969,Medium,관찰 필요,84
E-35117,2026-06-09 11:51:10,192.168.1.116,10.0.0.26,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-39296,2026-06-09 11:50:54,192.168.1.195,10.0.0.55,TCP,Reconnaissance,탐색형 공격,0.9461,Medium,관찰 필요,84
E-37167,2026-06-09 11:50:47,192.168.1.166,10.0.0.26,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-36365,2026-06-09 11:50:18,192.168.1.164,10.0.0.24,TCP,Reconnaissance,탐색형 공격,0.9381,Medium,관찰 필요,84
E-35846,2026-06-09 11:49:40,192.168.1.145,10.0.0.55,TCP,Injection,웹 공격,0.9672,High,확인 필요,97
E-38510,2026-06-09 11:49:28,192.168.1.109,10.0.0.19,TCP,Benign,정상 트래픽,0.9212,Low,정상,5
E-38082,2026-06-09 11:49:26,192.168.1.181,10.0.0.41,TCP,Injection,웹 공격,0.9496,High,확인 필요,95
E-38275,2026-06-09 11:48:48,192.168.1.174,10.0.0.34,TCP,Reconnaissance,탐색형 공격,0.9508,Medium,관찰 필요,84
E-38166,2026-06-09 11:48:45,192.168.1.165,10.0.0.25,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-35624,2026-06-09 11:48:14,192.168.1.123,10.0.0.33,TCP,Benign,정상 트래픽,0.9541,Low,정상,5
E-38918,2026-06-09 11:48:04,192.168.1.117,10.0.0.27,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-38582,2026-06-09 11:47:53,192.168.1.181,10.0.0.41,TCP,Benign,정상 트래픽,0.5415,Low,정상,5
E-38887,2026-06-09 11:47:50,192.168.1.186,10.0.0.46,TCP,Reconnaissance,탐색형 공격,0.9465,Medium,관찰 필요,84
E-39242,2026-06-09 11:47:21,192.168.1.141,10.0.0.51,TCP,Injection,웹 공격,0.945,High,확인 필요,94
E-37875,2026-06-09 11:47:03,192.168.1.174,10.0.0.34,TCP,XSS,웹 공격,0.9992,High,확인 필요,100
E-37912,2026-06-09 11:47:02,192.168.1.111,10.0.0.21,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-39277,2026-06-09 11:46:56,192.168.1.176,10.0.0.36,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-38397,2026-06-09 11:46:54,192.168.1.196,10.0.0.56,TCP,Password,인증 공격,0.9999,High,확인 필요,100
E-37603,2026-06-09 11:45:43,192.168.1.102,10.0.0.12,TCP,Reconnaissance,탐색형 공격,0.9849,Medium,관찰 필요,84
E-35023,2026-06-09 11:45:35,192.168.1.122,10.0.0.32,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-38100,2026-06-09 11:45:15,192.168.1.199,10.0.0.59,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-39212,2026-06-09 11:45:11,192.168.1.111,10.0.0.21,TCP,Benign,정상 트래픽,0.9602,Low,정상,5
E-36849,2026-06-09 11:45:07,192.168.1.148,10.0.0.58,TCP,Reconnaissance,탐색형 공격,0.9952,Medium,관찰 필요,84
E-38210,2026-06-09 11:44:18,192.168.1.109,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.94,Medium,관찰 필요,84
E-39512,2026-06-09 11:43:52,192.168.1.111,10.0.0.21,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-36439,2026-06-09 11:43:31,192.168.1.138,10.0.0.48,TCP,Benign,정상 트래픽,0.5559,Low,정상,5
E-35405,2026-06-09 11:43:17,192.168.1.104,10.0.0.14,TCP,Password,인증 공격,0.9993,High,확인 필요,100
E-36894,2026-06-09 11:43:12,192.168.1.193,10.0.0.53,TCP,Reconnaissance,탐색형 공격,0.9954,Medium,관찰 필요,84
E-35151,2026-06-09 11:42:46,192.168.1.150,10.0.0.10,TCP,Scanning,탐색형 공격,0.97,Medium,관찰 필요,84
E-37204,2026-06-09 11:42:44,192.168.1.103,10.0.0.13,TCP,Password,인증 공격,0.9978,High,확인 필요,100
E-39912,2026-06-09 11:42:15,192.168.1.111,10.0.0.21,TCP,Reconnaissance,탐색형 공격,0.9979,Medium,관찰 필요,84
E-37385,2026-06-09 11:41:40,192.168.1.184,10.0.0.44,TCP,Password,인증 공격,0.9974,High,확인 필요,100
E-39389,2026-06-09 11:41:14,192.168.1.188,10.0.0.48,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-37336,2026-06-09 11:40:27,192.168.1.135,10.0.0.45,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-36096,2026-06-09 11:40:12,192.168.1.195,10.0.0.55,TCP,Reconnaissance,탐색형 공격,0.99,Medium,관찰 필요,84
E-35287,2026-06-09 11:40:10,192.168.1.186,10.0.0.46,TCP,Reconnaissance,탐색형 공격,0.9902,Medium,관찰 필요,84
E-36445,2026-06-09 11:39:31,192.168.1.144,10.0.0.54,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-35176,2026-06-09 11:39:15,192.168.1.175,10.0.0.35,TCP,Benign,정상 트래픽,0.9905,Low,정상,5
E-37194,2026-06-09 11:39:07,192.168.1.193,10.0.0.53,TCP,Injection,웹 공격,0.9546,High,확인 필요,95
E-38873,2026-06-09 11:39:03,192.168.1.172,10.0.0.32,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-36245,2026-06-09 11:39:02,192.168.1.144,10.0.0.54,TCP,Injection,웹 공격,0.9542,High,확인 필요,95
E-35484,2026-06-09 11:38:51,192.168.1.183,10.0.0.43,TCP,Benign,정상 트래픽,0.8524,Low,정상,5
E-39728,2026-06-09 11:38:23,192.168.1.127,10.0.0.37,TCP,Reconnaissance,탐색형 공격,0.9978,Medium,관찰 필요,84
E-37593,2026-06-09 11:38:19,192.168.1.192,10.0.0.52,TCP,Injection,웹 공격,0.9549,High,확인 필요,95
E-37413,2026-06-09 11:36:55,192.168.1.112,10.0.0.22,TCP,Injection,웹 공격,0.9109,High,확인 필요,91
E-37239,2026-06-09 11:36:50,192.168.1.138,10.0.0.48,TCP,Injection,웹 공격,0.9566,High,확인 필요,96
E-38172,2026-06-09 11:36:14,192.168.1.171,10.0.0.31,TCP,Password,인증 공격,0.9992,High,확인 필요,100
E-36192,2026-06-09 11:35:57,192.168.1.191,10.0.0.51,TCP,XSS,웹 공격,0.9992,High,확인 필요,100
E-39032,2026-06-09 11:34:54,192.168.1.131,10.0.0.41,TCP,Scanning,탐색형 공격,0.9907,Medium,관찰 필요,84
E-36580,2026-06-09 11:34:49,192.168.1.179,10.0.0.39,TCP,Scanning,탐색형 공격,0.6214,Medium,관찰 필요,62
E-39239,2026-06-09 11:34:45,192.168.1.138,10.0.0.48,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-37373,2026-06-09 11:34:37,192.168.1.172,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9622,Medium,관찰 필요,84
E-37188,2026-06-09 11:34:18,192.168.1.187,10.0.0.47,TCP,Injection,웹 공격,0.9533,High,확인 필요,95
E-37340,2026-06-09 11:34:10,192.168.1.139,10.0.0.49,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-37713,2026-06-09 11:34:08,192.168.1.112,10.0.0.22,TCP,Benign,정상 트래픽,0.9339,Low,정상,5
E-38899,2026-06-09 11:34:05,192.168.1.198,10.0.0.58,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-36059,2026-06-09 11:33:36,192.168.1.158,10.0.0.18,TCP,XSS,웹 공격,0.9582,High,확인 필요,96
